y_exact,u_exact,y_Δt=0.0005;r=0.20,u_Δt=0.0005;r=0.20,y_Δt=0.001;r=0.40,u_Δt=0.001;r=0.40,y_Δt=0.00125;r=0.50,u_Δt=0.00125;r=0.50,y_Δt=0.0015;r=0.60,u_Δt=0.0015;r=0.60
0.45150501672240795,0.09101306614747805,,,,,,,,
0.4581939799331103,0.09069118326299637,,,,,,,,
0.4648829431438126,0.09035915200810105,,,,,,,,
0.47157190635451496,0.09001671629654649,,,,,,,,
0.4782608695652173,0.08966361524927291,,,,,,,,
0.48494983277591963,0.08929958317536818,,,,,,,,
0.49163879598662197,0.08892434955450913,,,,,,,,
0.4983277591973243,0.08853763902093445,,,,,,,,
0.5050167224080266,0.08813917134899851,,,,,,,,
0.511705685618729,0.08772866144035828,,,,,,,,
0.5183946488294313,0.0873058193128394,,,,,,,,
0.5250836120401337,0.08687035009103124,,,,,,,,
0.531772575250836,0.08642195399865665,,,,,,,,
0.5384615384615383,0.08596032635276123,,,,,,,,
0.5451505016722409,0.08548515755976784,,,,,,,,
0.5518394648829432,0.08499613311343689,,,,,,,,
0.5585284280936456,0.08449293359477492,,,,,,,,
0.5652173913043479,0.08397523467393161,,,,,,,,
0.5719063545150502,0.08344270711412269,,,,,,,,
0.5785953177257526,0.08289501677761585,,,,,,,,
0.5852842809364549,0.0823318246338147,,,,,,,,
0.5919732441471572,0.08175278676947445,,,,,,,,
0.5986622073578596,0.08115755440108054,,,,,,,,
0.6053511705685619,0.08054577388942002,,,,,,,,
0.6120401337792643,0.07991708675637456,,,,,,,,
0.6187290969899666,0.07927112970395997,,,,,,,,
0.6254180602006689,0.07860753463563785,,,,,,,,
0.6321070234113713,0.0779259286799199,,,,,,,,
0.6387959866220736,0.07722593421628643,,,,,,,,
0.6454849498327759,0.07650716890343684,,,,,,,,
0.6521739130434783,0.07576924570988729,,,,,,,,
0.6588628762541806,0.07501177294693087,,,,,,,,
0.6655518394648829,0.0742343543039703,,,,,,,,
0.6722408026755853,0.0734365888862336,,,,,,,,
0.6789297658862876,0.07261807125488003,,,,,,,,
0.68561872909699,0.07177839146950095,,,,,,,,
0.6923076923076923,0.07091713513301752,,,,,,,,
0.6989966555183946,0.07003388343897708,,,,,,,,
0.705685618729097,0.0691282132212451,,,,,,,,
0.7123745819397993,0.06819969700608836,,,,,,,,
0.7190635451505016,0.06724790306664373,,,,,,,,
0.725752508361204,0.06627239547976184,,,,,,,,
0.7324414715719063,0.06527273418521509,,,,,,,,
0.7391304347826086,0.06424847504725656,,,,,,,,
0.745819397993311,0.0631991699185123,,,,,,,,
0.7525083612040133,0.0621243667061897,,,,,,,,
0.7591973244147157,0.0610236094405798,,,,,,,,
0.765886287625418,0.05989643834583118,,,,,,,,
0.7725752508361203,0.05874238991296809,,,,,,,,
0.7792642140468227,0.057560996975127204,,,,,,,,
0.785953177257525,0.056351788784979664,,,,,,,,
0.7926421404682273,0.05511429109430803,,,,,,,,
0.7993311036789297,0.053848026235701514,,,,,,,,
0.806020066889632,0.05255251320633341,,,,,,,,
0.8127090301003344,0.05122726775377966,,,,,,,,
0.8193979933110367,0.049871802463838745,,,,,,,,
0.826086956521739,0.04848562685030688,,,,,,,,
0.8327759197324414,0.04706824744666485,,,,,,,,
0.8394648829431437,0.0456191678996254,,,,,,,,
0.846153846153846,0.044137889064494645,,,,,,,,
0.8528428093645484,0.04262390910229142,,,,,,,,
0.8595317725752507,0.04107672357857387,,,,,,,,
0.866220735785953,0.039495825563915475,,,,,,,,
0.8729096989966554,0.03788070573597291,,,,,,,,
0.8795986622073577,0.036230852483086405,,,,,,,,
0.8862876254180603,0.03454575200935198,,,,,,,,
0.8929765886287626,0.032824888441100916,,,,,,,,
0.899665551839465,0.03106774393472323,,,,,,,,
0.9063545150501673,0.02927379878577016,,,,,,,,
0.9130434782608696,0.027442531539264504,,,,,,,,
0.919732441471572,0.02557341910115469,,,,,,,,
0.9264214046822743,0.023665936850838912,,,,,,,,
0.9331103678929766,0.021719558754689575,,,,,,,,
0.939799331103679,0.019733757480505074,,,,,,,,
0.9464882943143813,0.017708004512816313,,,,,,,,
0.9531772575250836,0.015641770268971303,,,,,,,,
0.959866220735786,0.013534524215925388,,,,,,,,
0.9665551839464883,0.011385734987658288,,,,,,,,
0.9732441471571907,0.009194870503142862,,,,,,,,
0.979933110367893,0.006961398084786774,,,,,,,,
0.9866220735785953,0.004684784577270167,,,,,,,,
0.9933110367892977,0.0023644964666995334,,,,,,,,
1.0,-2.507212903691845e-17,,,,,,,,
